"C1T1_r1","C1T1_r10","C1T1_r2","C1T1_r3","C1T1_r4","C1T1_r5","C1T1_r6","C1T1_r7","C1T1_r8","C1T1_r9","C1T2_r1","C1T2_r10","C1T2_r2","C1T2_r3","C1T2_r4","C1T2_r5","C1T2_r6","C1T2_r7","C1T2_r8","C1T2_r9","C1T3_r1","C1T3_r10","C1T3_r2","C1T3_r3","C1T3_r4","C1T3_r5","C1T3_r6","C1T3_r7","C1T3_r8","C1T3_r9","C1T4_r1","C1T4_r10","C1T4_r2","C1T4_r3","C1T4_r4","C1T4_r5","C1T4_r6","C1T4_r7","C1T4_r8","C1T4_r9","C1T5_r1","C1T5_r10","C1T5_r2","C1T5_r3","C1T5_r4","C1T5_r5","C1T5_r6","C1T5_r7","C1T5_r8","C1T5_r9","C1T6_r1","C1T6_r10","C1T6_r2","C1T6_r3","C1T6_r4","C1T6_r5","C1T6_r6","C1T6_r7","C1T6_r8","C1T6_r9","C2T1_r1","C2T1_r10","C2T1_r2","C2T1_r3","C2T1_r4","C2T1_r5","C2T1_r6","C2T1_r7","C2T1_r8","C2T1_r9","C2T2_r1","C2T2_r10","C2T2_r2","C2T2_r3","C2T2_r4","C2T2_r5","C2T2_r6","C2T2_r7","C2T2_r8","C2T2_r9","C2T3_r1","C2T3_r10","C2T3_r2","C2T3_r3","C2T3_r4","C2T3_r5","C2T3_r6","C2T3_r7","C2T3_r8","C2T3_r9","C2T4_r1","C2T4_r10","C2T4_r2","C2T4_r3","C2T4_r4","C2T4_r5","C2T4_r6","C2T4_r7","C2T4_r8","C2T4_r9","C2T5_r1","C2T5_r10","C2T5_r2","C2T5_r3","C2T5_r4","C2T5_r5","C2T5_r6","C2T5_r7","C2T5_r8","C2T5_r9","C2T6_r1","C2T6_r10","C2T6_r2","C2T6_r3","C2T6_r4","C2T6_r5","C2T6_r6","C2T6_r7","C2T6_r8","C2T6_r9"
70,0,0,0,0,84,0,0,0,84,48,0,0,0,0,78,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,27,0,0,0,0,0,0,20,0,14,0,12,0,0,0,0,0,0,0,8,0,9,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,13,0,0,0,0,3,7,0,0,12,0,0,0,0,0,0,11,0,7,10,0,0,17,0,8,3,13,0,0,11,0
0,0,0,0,77,0,0,0,0,56,0,0,0,0,0,0,60,0,0,90,0,0,0,44,0,0,0,0,0,40,0,30,0,0,0,27,0,0,0,0,0,0,0,34,0,26,14,0,0,0,0,0,0,9,0,5,7,0,8,0,0,0,0,0,10,0,0,6,9,0,11,0,0,0,11,0,0,0,11,0,0,0,0,0,11,0,0,0,11,0,9,0,0,0,0,0,0,8,0,0,3,0,12,0,5,0,0,10,0,0,0,0,13,0,0,0,0,0,6,0
0,35,0,63,0,0,70,0,42,0,0,0,0,66,30,0,48,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,34,24,0,16,14,0,0,0,0,0,11,8,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,7,5,8,8,0,0,0,0,0,11,0,0,0,17,0,0,0,0,0,0,15,11,0,10,0,0,0,8,0,0,12,7,0
105,0,0,84,0,0,0,0,49,0,66,0,0,54,60,0,42,0,0,0,72,0,0,0,48,0,0,0,24,0,45,36,0,21,0,0,0,0,27,0,26,20,0,0,0,0,22,24,0,0,5,11,0,0,0,4,0,0,0,11,13,12,0,0,0,10,10,0,0,10,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,14,4,0,0,0,0,0,0,0,0
0,63,28,0,0,70,91,0,0,63,0,0,0,0,0,72,48,0,0,0,0,28,0,44,0,68,40,0,0,0,0,48,0,27,0,63,51,0,0,0,16,26,0,0,0,24,48,0,0,18,15,14,0,0,0,4,19,0,0,0,0,0,0,0,3,0,5,0,0,0,9,12,0,0,0,0,10,0,0,0,0,14,0,12,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,9,0,9,0,0,0,10,0,0,6,12,9,7,13,0,13,0,11
70,91,21,70,42,0,56,0,56,0,90,0,0,0,0,0,0,0,0,0,76,0,0,0,0,32,0,44,0,0,0,24,0,0,0,33,0,24,0,0,26,20,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,8,12,10,0,14,0,7,0,0,0,0,5,0,0,14,8,0,0,0,0,0,11,0,0,0,9,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,6,0,10,0,0,0,0,0,10,0,0,0
0,0,35,0,0,0,0,70,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,18,0,10,0,0,0,0,10,0,0,0,0,0,12,0,14,0,9,0,0,17,0,0,12,0,16,0,0,0,0,13,0,3,14,0,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,10,0,13,13,0,0,0,0,0,0,0,9,15,14,0,0,12,0,0,5,0
0,0,0,56,0,119,0,0,0,0,0,0,0,0,0,84,0,72,0,0,0,0,0,0,48,0,28,0,36,0,0,0,0,0,51,0,0,0,0,0,0,0,0,8,0,0,0,18,26,0,0,0,0,0,13,0,9,13,8,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,8,0,0,0,8,11,0,9
42,91,0,98,0,0,0,0,0,0,84,36,0,0,0,0,0,54,0,0,48,48,0,0,0,0,0,32,0,28,0,42,0,27,0,0,0,0,0,39,0,34,0,28,0,0,0,0,0,18,0,0,0,11,6,0,0,12,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,17,0,0,0,8,0,0,0,0,6,0,6,0,0,0,6,0,12,0,0,8,0,0,0,0,18,0,0,0,12,13,0,0,0,0,17,0,0,12,0,13,0,0,0,0,0,0
0,91,0,63,0,0,0,0,0,0,0,84,0,48,0,0,0,54,0,0,0,40,0,32,0,0,0,36,0,0,24,0,0,39,0,0,0,39,0,0,0,12,0,18,14,0,10,30,0,14,0,0,0,0,11,2,0,9,0,4,12,9,0,0,12,0,0,0,0,0,11,0,0,8,0,0,0,0,0,9,16,6,4,6,0,0,10,0,0,0,17,0,9,0,6,0,0,0,0,0,11,0,0,0,5,0,0,0,0,12,11,0,8,0,0,6,0,0,0,9
0,0,0,77,77,70,91,0,0,84,48,0,0,60,0,60,102,0,0,0,0,0,0,40,0,44,0,0,0,16,30,0,21,0,0,24,21,0,0,0,0,0,18,0,0,0,24,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,8,0,0,10,12,0,0,14,0,0,0,0,0,15,12,0,0,0,0,0,0,10,0,12,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,9,0,7
0,49,0,0,0,63,0,0,42,140,0,0,0,36,0,66,18,0,0,90,0,0,0,0,0,0,24,28,0,40,0,0,24,0,0,0,21,30,6,30,0,0,18,0,0,0,26,22,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,16,14,13,0,0,10,12,13,4,0,15,0,0,0,0,0,7,13,0,0,13,0,0,0,0,16,13,0,0,0,6,12,0,0,12,12,8,0,0,0,6,7,10,8,11,10
0,0,0,0,0,112,0,49,0,0,72,0,0,0,0,54,0,0,0,54,0,0,0,0,0,0,0,56,32,44,0,0,0,0,0,0,0,12,39,0,0,0,18,0,8,12,0,0,18,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,13,6,0,0,13,0,0,0,10,0,12,0,0,0,13,0,0,0,0,6,0,0,0,0,9,0,0,0,0,13,7,13,0
0,0,0,0,70,0,0,0,70,0,0,60,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,18,10,0,32,0,0,0,0,0,0,12,0,10,9,0,0,8,5,0,0,0,0,8,19,8,0,15,9,0,0,0,0,0,14,10,11,12,0,0,11,0,0,0,10,0,0,14,0,0,11,0,0,0,0,0,12,12,8,0,0,0,0,0,0,0,7,12,7,0,0,0,10,0,0,0
0,0,0,0,0,42,0,0,56,0,0,60,0,0,0,0,0,0,42,48,0,0,32,28,0,0,0,64,0,0,0,12,27,0,0,0,0,51,0,0,0,0,22,0,0,12,0,22,16,0,0,0,3,0,0,0,11,0,0,0,11,0,0,12,0,0,7,0,0,0,11,7,0,10,0,15,0,0,0,0,0,0,0,0,5,10,2,0,0,0,10,0,0,0,8,10,0,0,0,0,17,13,8,0,0,0,0,7,0,0,14,16,0,0,0,9,5,9,6,0
84,0,0,0,70,56,0,0,0,56,48,0,0,0,66,48,0,36,0,0,0,0,0,0,44,32,0,0,36,0,0,0,0,0,30,0,18,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,9,9,0,0,0,0,9,0,8,6,10,11,0,0,0,0,0,0,7,10,0,21,0,0,0,0,0,0,16,0,7,10,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,9,8,0,0,0,10,0,0,0,0,8,0,0,0
0,0,0,0,0,0,140,91,0,0,60,0,0,0,0,0,54,30,0,0,0,0,0,48,0,0,60,36,0,40,21,0,0,54,0,0,27,0,0,27,0,0,10,42,0,0,8,16,0,0,17,0,0,16,0,0,7,14,0,0,0,0,11,11,0,0,0,10,0,0,9,0,0,0,0,0,0,14,0,10,9,6,0,0,0,7,0,11,7,13,10,8,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,8,12,0,14,0,0,0,0,0,7
0,0,0,63,70,0,77,0,0,0,0,0,0,66,0,0,0,72,0,0,0,0,0,56,0,0,0,36,0,0,0,0,30,24,0,21,0,42,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,5,11,0,0,9,0,6,8,0,0,0,0,0,0,0,0,5,0,12,0,0,11,0,0,0,7,14,0,10,0,0,8,0,0,0,0,9,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,11,10,0
0,49,0,77,63,0,56,84,56,56,0,0,90,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,40,24,0,0,0,0,0,0,15,0,0,18,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,0,0,8,0,12,0,0,0,0,0,12,0,10,0,8,4,0,0,0,0,12,6,16,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,4,6,4,0,0,0,8,0,0,0,5,11,0,0,0,0
0,0,0,0,0,70,63,21,0,0,18,0,0,0,0,48,0,36,0,0,44,0,0,0,56,0,24,24,0,0,30,0,0,0,42,0,27,0,0,36,0,22,14,0,18,18,0,14,0,28,0,0,0,10,0,11,0,0,0,24,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0
0,0,0,0,105,0,0,0,0,63,66,48,0,0,60,0,0,72,0,0,48,56,0,0,52,0,0,24,0,0,39,0,0,0,66,21,0,36,15,0,24,0,14,0,50,26,0,14,0,0,0,0,0,11,24,13,0,0,11,0,8,0,0,0,0,9,0,12,0,12,0,0,0,0,0,0,5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8
0,49,0,0,0,70,0,0,63,0,0,48,0,0,0,0,0,0,60,0,0,28,0,0,0,0,32,44,24,0,0,0,36,33,0,0,39,21,39,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0,0,0,0,0,14,0,0,0,17,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,5,0,0,11,0,0,0,0,0,13
84,28,0,63,0,56,0,0,0,0,102,0,54,84,0,78,0,42,0,0,0,0,0,0,56,24,0,36,0,0,0,30,24,60,27,0,0,42,21,21,0,0,20,20,34,0,0,30,0,24,0,0,0,12,14,0,0,13,0,15,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,8,0,0,0,0,0,20,0
28,154,0,0,0,0,49,28,42,0,0,132,0,0,0,0,0,90,96,0,0,64,0,0,0,0,44,48,24,0,0,57,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,9,0,0,0,10,0,0,0,0,0,13,0,0,0,9,0,0,0,0,8,0,10,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,6,13,0,0,0
0,0,0,0,0,63,0,42,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,40,0,36,0,0,36,0,0,0,0,36,0,0,0,0,28,0,0,18,0,12,0,16,0,0,0,0,0,14,0,9,14,0,0,0,5,19,0,0,0,0,8,0,10,11,0,14,0,3,0,7,0,0,11,12,0,10,0,0,0,0,0,0,8,10,0,7,9,0,3,10,11,0,0,0,0,7,14,0,7,9,15,9,0,0,12,0,0,0,13,0,13,0,4,0
77,0,0,0,70,70,0,0,0,0,54,0,0,0,102,66,0,0,0,0,16,0,0,0,0,60,0,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,22,0,0,22,34,0,0,0,0,0,9,0,6,5,10,0,4,0,0,0,0,0,0,0,0,15,15,0,8,0,0,0,0,0,0,10,12,16,0,0,0,0,9,0,0,0,10,14,0,0,0,0,0,13,0,0,8,12,0,0,0,0,0,19,0,0,0,5,0,0,0,0,0,12,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,30,39,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,15,0,0,0,11,5,0,15,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,6,0,0,8,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,15,10,0,0,7,0,0,0,6,0,11,9,0,0,0,0,0,0,0,0,8,0,8,0,0
0,0,0,0,42,0,0,84,77,0,0,0,0,0,54,0,0,60,0,0,0,0,0,0,0,40,0,36,36,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,8,0,0,17,9,0,0,0,0,10,9,0,0,15,11,0,0,13,0,6,8,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,12,0,0,9,0,10,10,0,0,0,0,0,0,16,0,10,15,0,0,0
63,0,105,0,0,0,84,98,0,0,42,0,78,0,0,0,66,36,48,36,0,0,48,0,0,0,0,16,0,0,45,15,0,0,0,0,18,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,4,11,0,0,9,11,13,0,13,0,0,3,13,0,8,0,14,0,16,6,0,0,11,0,13,0,14,0,9,0,15,0,2,0,8,12,18,0,4,0,14,8,0,0,14,3,15,0,12,0,8,0,0,0,12,0,13,0,0,0,0,0
91,0,0,0,0,35,0,0,0,0,72,0,0,0,0,0,42,0,0,0,0,0,60,0,32,0,48,0,0,0,0,0,33,0,0,0,0,0,0,21,0,0,26,18,0,20,20,0,24,0,0,5,14,0,15,0,0,0,6,0,0,0,0,0,15,0,14,0,8,0,0,0,0,9,8,0,0,0,0,10,0,0,0,0,0,0,9,0,0,10,8,0,10,0,10,0,12,6,0,8,0,14,7,0,0,0,0,0,16,0,0,9,10,0,0,0,0,0,11,5
0,0,161,126,0,0,0,0,0,0,0,0,132,54,0,0,0,60,0,0,0,0,88,20,0,0,0,28,0,0,0,0,51,0,0,0,0,24,0,0,10,16,36,0,0,0,0,0,0,12,0,9,12,0,0,0,0,10,0,0,14,0,6,6,8,0,0,0,0,13,10,0,0,0,0,0,0,0,0,14,16,6,0,12,0,0,0,0,0,14,11,0,0,0,0,0,0,0,9,8,8,0,8,7,0,0,0,0,5,16,13,10,14,6,0,11,4,0,9,0
0,63,70,0,0,105,0,35,98,70,0,0,72,78,0,0,0,0,72,0,0,0,0,0,28,0,0,20,0,0,0,0,0,15,33,0,0,0,0,30,0,0,0,0,40,0,0,0,12,0,0,0,0,0,10,0,0,0,0,7,15,0,10,6,0,0,0,8,0,0,17,0,9,0,0,10,0,0,0,0,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,11,13,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,9,18,13,0
0,70,0,0,0,70,0,0,0,0,0,0,0,0,60,0,0,0,0,54,0,40,0,0,0,0,0,0,0,48,0,30,0,15,0,33,0,0,0,30,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,12,0,10,12,11,0,0,14,0,7,11,0,11,7,0,0,0,0,0,11,0,0,6,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,7,0,0
0,0,0,0,84,0,0,0,98,0,0,0,0,0,78,0,0,0,60,0,0,28,0,0,64,0,0,0,28,44,24,48,0,0,42,0,0,15,0,54,0,20,0,0,26,0,0,18,0,32,0,0,0,0,20,0,0,0,0,0,16,8,0,7,0,0,15,0,0,5,14,4,0,0,0,17,6,0,12,0,0,0,0,0,12,10,9,0,6,11,0,0,0,0,14,0,14,0,0,9,9,0,0,0,7,0,9,13,6,0,10,0,0,0,9,7,8,0,7,9
0,0,0,49,63,0,0,0,126,0,0,24,42,42,0,48,0,0,90,0,0,0,0,0,0,0,0,0,44,0,0,39,0,0,0,27,0,0,27,0,0,18,0,22,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,10,9,0,0,14,10,0,0,0,0,10,11,0,0,18,17,0,9,0,0,0,0,0,0,16,0,0,13,3,0,0,0,0,0,10,0,11,0,0,10,0,0,0,0,3,0,0,9,8,6,6,0
0,91,84,0,56,98,0,0,0,56,0,102,84,0,90,60,42,0,0,72,0,0,12,0,44,56,0,0,0,20,24,33,0,0,21,33,0,0,0,36,24,22,0,0,14,0,0,0,0,18,10,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,7,0,0,7,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,10,0,0,2,0,0,0,0,7,0,0
0,91,0,70,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,24,0,0,0,16,22,0,20,0,16,0,0,0,0,0,15,0,12,0,7,15,0,15,0,0,8,0,0,0,7,0,9,12,0,0,0,0,0,0,3,0,13,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,12,0
49,70,77,0,77,0,0,70,105,0,0,90,0,0,0,0,36,0,24,66,0,0,0,0,0,0,0,0,24,0,33,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,6,0,0,11,9,0,0,0,0,10,13,0,7,5,0,4,0,0,0,4,10,0,0,10,0,13,5,0,0,14,0,0,0,8,0,8,7,0,0,8,11,0,0,0,0,0
0,77,0,91,0,0,0,105,0,63,0,0,0,60,0,0,0,54,0,0,0,44,0,0,0,0,44,0,0,64,0,33,0,0,0,0,0,0,12,24,0,38,0,0,0,0,0,0,22,24,0,10,0,0,0,0,0,9,9,7,0,0,0,8,0,8,7,0,8,0,0,0,0,12,7,9,0,11,12,11,10,10,0,7,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,13,8,0,0,14,0,11,0,12,0,10,8,0,0,0,0,11,0,10,0
0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,7,0,6,17,10,0,18,0,9,0,9,0,9,12,6,0,10,0,0,14,13,0,12,6,7,0,0,11,0,0,0,0,0,0,0,0,0,0,14,0,0,8,0,10,13,13,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,9
126,77,70,0,98,0,77,0,0,0,84,0,90,0,66,0,78,0,66,0,76,0,0,0,0,0,28,0,36,0,57,36,0,36,0,0,30,0,21,12,28,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,7,9,0,13,0,0,0,0,0,0,13,0,0,4,0,0,0,0
42,0,0,91,63,0,0,84,0,42,0,0,0,90,0,0,0,60,0,0,40,0,0,52,0,0,0,24,0,0,39,21,0,0,0,0,0,0,0,21,22,0,0,0,0,0,0,0,0,20,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,11,0,0,0,0,6,0,0,14,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,49,0,0,0,42,0,0,0,0,0,0,48,0,0,78,0,60,0,0,0,20,0,20,0,68,0,0,0,0,0,0,0,27,0,15,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
84,0,0,0,0,0,0,0,0,70,0,48,72,0,36,0,0,90,0,18,0,0,40,0,36,0,0,40,0,0,0,21,0,0,0,15,0,0,0,0,0,16,0,0,0,10,0,0,0,0,12,13,0,0,0,0,0,10,0,0,0,0,12,6,7,0,0,0,0,0,0,0,10,0,14,0,0,9,0,0,0,3,0,0,0,0,0,10,0,0,0,9,0,0,6,0,0,0,0,15,0,0,0,0,13,0,0,0,0,14,7,0,0,0,9,0,0,0,0,11
0,77,77,0,0,0,63,63,0,42,0,96,0,54,0,0,66,0,60,60,0,24,0,0,40,0,36,0,60,40,0,0,0,0,27,0,0,0,36,0,0,14,0,0,0,0,0,0,28,8,5,0,0,0,0,10,0,0,9,0,0,0,9,0,0,5,0,0,0,14,0,0,4,0,0,8,10,0,0,0,0,0,10,0,0,0,13,0,0,0,0,0,16,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0
105,0,49,63,0,147,0,0,0,0,66,0,0,48,0,0,42,0,0,0,40,40,0,0,0,60,0,0,0,0,45,0,12,0,0,42,30,0,0,0,34,0,0,18,0,10,8,0,0,0,12,0,9,14,0,12,0,0,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15,6,0,0,7,0,0,0,0,0,8,0,0,0,9,0,0,0,12,0,0,7,0,9,12,8,0,0,8,0,11,15,0,13,9,0,0,0
0,0,0,56,112,0,0,0,0,0,0,0,0,48,72,0,0,0,0,0,0,0,0,40,44,0,0,0,0,0,0,0,0,30,54,27,0,0,0,0,12,0,0,4,24,14,0,0,0,0,0,0,7,0,7,15,0,0,0,8,0,14,0,0,6,9,0,10,0,0,0,9,13,0,9,11,0,0,0,8,0,10,5,0,0,8,0,0,0,11,0,13,0,0,0,0,0,0,0,12,12,10,12,0,0,7,0,0,0,7,9,11,0,0,6,12,0,0,6,0
0,0,0,63,0,0,63,91,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,10,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,3,8
0,63,0,0,0,77,0,0,0,49,66,72,48,0,0,84,0,0,0,54,0,48,40,0,0,20,0,0,48,0,0,42,15,30,0,0,0,0,48,0,24,0,0,0,16,0,12,0,42,12,0,0,8,0,7,0,14,6,0,12,0,6,0,16,0,5,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,12,0,0,6,0,0,13,0,0,7,8,0,0,0,0,0,12,0,0,0,13,0,0,0,0,0,13,0,7,0,13
56,0,105,56,0,0,0,0,0,0,30,42,30,48,0,0,24,0,0,0,44,0,0,68,0,44,56,0,0,0,24,27,18,0,0,18,42,0,30,0,0,20,0,0,0,24,26,0,10,16,0,0,9,7,0,0,10,5,0,11,0,0,0,12,0,0,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,10,0,8,0,0,0,0,8,4,9,0,0,0,0,0,0,0,14,0,11,0,0,0,0,10,0,0,8,0,18,0,0,0,10,7
0,0,77,0,63,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,24,0,36,44,0,0,0,0,0,0,21,0,0,24,0,0,0,0,0,0,20,0,0,0,22,0,0,20,0,7,0,0,0,0,0,0,0,12,14,0,18,16,0,0,8,0,0,0,11,0,11,11,10,0,10,0,0,0,0,0,0,14,17,0,13,12,0,0,6,0,0,7,11,0,12,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,13,17,16,0
91,0,0,0,70,105,0,0,0,0,78,0,0,0,36,84,0,0,0,0,56,0,0,0,16,76,56,0,0,0,0,0,0,21,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,9,0,0,10,9,0,0,0,9,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,6,18,4,7,0,0,0,0,7,7,0,12
0,56,112,105,56,0,0,0,0,0,0,42,54,84,0,0,0,66,0,0,0,0,72,44,0,56,0,44,0,0,0,0,39,39,0,42,0,21,21,0,0,0,0,0,0,14,0,0,10,0,10,0,0,0,0,0,0,0,9,0,0,14,12,8,0,0,0,12,0,10,0,14,0,0,6,9,0,11,0,7,0,0,8,0,6,9,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,5,0,0,5,10,0,0,0,0,6,11,0,0,0,0,0,0,0
77,105,0,56,0,84,63,63,0,35,72,84,0,0,0,72,84,78,0,84,24,52,0,12,0,0,0,32,0,28,39,0,0,36,0,0,0,18,0,0,32,0,0,0,18,0,0,0,14,0,13,0,0,10,0,7,0,0,9,0,0,11,0,12,0,10,0,0,0,0,0,8,0,16,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,17,7,15,0,0,0,0,0,0,11,9,6,11,0,0,0,0,0,0,10,0,14,0,0,0,0,10
